grid_cell,X_ELEMENT_,X_Axis_0_,X_Axis_1_,X_ENDC_CWE_,X_ENDC_RICHNESS_,Total_Specimens,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,geometry
210,'-142500:292500',-142500,292500,0.005404526,5,8,7.396291732788086,15.250833511352539,0.9865000247955322,1155,171,9,64.89508819580078,507,64,68,483,14.82408332824707,48.07551193237305,603.892333984375,26.076000213623047,-4.758999824523926,30.834999084472656,1.6445000171661377,15.050167083740234,"list(c(-121.768950306418, -121.599742785045, -121.599742785045, -121.768950306418, -121.768950306418, 40.5697050476752, 40.5697050476752, 40.7048401828104, 40.7048401828104, 40.5697050476752))"
211,'-127500:292500',-127500,292500,0.017486658,33,309,7.02762508392334,15.306333541870117,-0.037333328276872635,998,147,9,62.098819732666016,430,63,64,408,15.04224967956543,46.44390106201172,643.35699462890625,26.365999221801758,-6.021999835968018,32.38800048828125,0.6900001168251038,15.186833381652832,"list(c(-121.591682291919, -121.422474770547, -121.422474770547, -121.591682291919, -121.591682291919, 40.5719787578655, 40.5719787578655, 40.7071138930006, 40.7071138930006, 40.5719787578655))"
212,'-112500:292500',-112500,292500,0.01769356,6,19,6.721041679382324,15.284000396728516,-0.8736665844917297,821,121,9,60.4432373046875,355,57,57,339,15.984916687011719,46.5951042175293,672.59869384765625,27.089000701904297,-7.2170000076293945,34.305999755859375,-0.09733327478170395,15.284000396728516,"list(c(-121.414403738558, -121.245196217186, -121.245196217186, -121.414403738558, -121.414403738558, 40.5739998976013, 40.5739998976013, 40.7091350327364, 40.7091350327364, 40.5739998976013))"
213,'-97500:292500',-97500,292500,0.022779636,10,12,6.2513747215271,15.148333549499512,-1.9003334045410156,742,107,10,58.3411865234375,314,55,55,302,16.066083908081055,45.09651184082031,703.96685791015625,27.159000396728516,-8.467000007629395,35.625999450683594,-0.9820000529289246,15.148333549499512,"list(c(-121.237115885161, -121.067908363789, -121.067908363789, -121.237115885161, -121.237115885161, 40.575768444297, 40.575768444297, 40.7109035794321, 40.7109035794321, 40.575768444297))"
214,'-82500:292500',-82500,292500,0.019337586,23,59,5.983208179473877,14.725333213806152,-2.0211665630340576,655,93,10,56.129512786865234,273,51,51,263,15.545583724975586,44.77801513671875,690.8653564453125,26.327999114990234,-8.388999938964844,34.71699905395508,-1.125499963760376,14.725333213806152,"list(c(-121.059819970943, -120.890612449571, -120.890612449571, -121.059819970943, -121.059819970943, 40.5772843781862, 40.5772843781862, 40.7124195133213, 40.7124195133213, 40.5772843781862))"
215,'-67500:292500',-67500,292500,0.012651433,25,65,7.1917500495910645,16.110166549682617,-1.2638335227966309,474,69,8,55.716190338134766,200,39,42,196,16.466833114624023,45.267154693603516,711.438232421875,28.284000396728516,-8.093000411987305,36.37699890136719,-0.41683343052864075,15.967833518981934,"list(c(-120.882517235458, -120.713309714085, -120.713309714085, -120.882517235458, -120.882517235458, 40.578547682323, 40.578547682323, 40.7136828174581, 40.7136828174581, 40.578547682323))"
216,'-52500:292500',-52500,292500,0.01212451,25,82,6.841583251953125,15.886333465576172,-1.529333233833313,451,61,9,50.152828216552734,181,41,41,175,16.528833389282227,45.51767349243164,716.89996337890625,28.048999786376953,-8.263999938964844,36.3129997253418,-0.6926665306091309,15.886333465576172,"list(c(-120.705208918545, -120.536001397173, -120.536001397173, -120.705208918545, -120.705208918545, 40.5795583425838, 40.5795583425838, 40.7146934777189, 40.7146934777189, 40.5795583425838))"
217,'-37500:292500',-37500,292500,0.239709781,9,19,7.971291542053223,17.527000427246094,-1.0201667547225952,335,45,8,46.873741149902344,134,34,39,130,17.379249572753906,45.21018981933594,760.8851318359375,30.304000854492188,-8.13700008392334,38.441001892089844,-0.27433332800865173,17.444334030151367,"list(c(-120.52789626028, -120.358688738907, -120.358688738907, -120.52789626028, -120.52789626028, 40.5803163476684, 40.5803163476684, 40.7154514828036, 40.7154514828036, 40.5803163476684))"
218,'-22500:292500',-22500,292500,0.007810348,5,8,8.26491641998291,17.930999755859375,-0.7384998798370361,311,41,9,43.599021911621094,122,35,40,117,17.011333465576172,44.59065246582031,768.162109375,30.542999267578125,-7.60699987411499,38.14999771118164,-0.020333290100097656,17.90633201599121,"list(c(-120.350580500917, -120.181372979545, -120.181372979545, -120.350580500917, -120.350580500917, 40.5808216891007, 40.5808216891007, 40.7159568242359, 40.7159568242359, 40.5808216891007))"
219,'-367500:277500',-367500,277500,0.008130081,1,1,11.304666519165039,15.476166725158691,8.227666854858398,1786,316,4,83.85755157470703,913,37,55,868,9.86050033569336,54.288936614990234,304.7872009277344,21.665000915527344,3.502000093460083,18.163000106811523,8.642999649047852,14.642333030700684,"list(c(-124.417772338503, -124.24856481713, -124.24856481713, -124.417772338503, -124.417772338503, 40.3703742809794, 40.3703742809794, 40.5055094161145, 40.5055094161145, 40.3703742809794))"
220,'-352500:277500',-352500,277500,0.027544775,9,16,11.384541511535645,16.095666885375977,7.642166614532471,1662,296,4,83.6735610961914,849,35,53,810,10.689916610717773,53.56206130981445,349.3065185546875,22.94300079345703,2.984999895095825,19.95800018310547,8.089333534240723,15.3725004196167,"list(c(-124.241139667097, -124.071932145725, -124.071932145725, -124.241139667097, -124.241139667097, 40.3764199403482, 40.3764199403482, 40.5115550754833, 40.5115550754833, 40.3764199403482))"
221,'-337500:277500',-337500,277500,0.009743878,25,133,12.132041931152344,17.248666763305664,7.610833168029785,1445,259,3,84.72489166259766,745,29,45,712,11.534749984741211,52.007530212402344,393.2080993652344,25.15799903869629,2.9790000915527344,22.178998947143555,8.073333740234375,16.72800064086914,"list(c(-124.06447811832, -123.895270596948, -123.895270596948, -124.06447811832, -124.06447811832, 40.3822141995923, 40.3822141995923, 40.5173493347274, 40.5173493347274, 40.3822141995923))"
222,'-322500:277500',-322500,277500,0.006436686,5,8,11.88124942779541,17.93866729736328,7.083499908447266,1527,277,4,84.638763427734375,790,33,51,759,13.836833000183105,53.1368408203125,449.29241943359375,28.115999221801758,2.0759999752044678,26.03999900817871,7.604000091552734,17.18316650390625,"list(c(-123.887788912147, -123.718581390774, -123.718581390774, -123.887788912147, -123.887788912147, 40.3877569947555, 40.3877569947555, 40.5228921298906, 40.5228921298906, 40.3877569947555))"
223,'-307500:277500',-307500,277500,0.007092199,1,1,10.25737476348877,16.976165771484375,5.2748332023620605,1596,288,5,83.249481201171875,818,40,59,787,14.893250465393066,53.199676513671875,491.0261535644531,27.843000411987305,-0.15199999511241913,27.9950008392334,5.799166679382324,16.179000854492188,"list(c(-123.711073269703, -123.54186574833, -123.54186574833, -123.711073269703, -123.711073269703, 40.3930482646248, 40.3930482646248, 40.52818339976, 40.52818339976, 40.3930482646248))"
224,'-292500:277500',-292500,277500,0.003937008,1,1,9.69458293914795,16.86283302307129,4.203666687011719,1490,264,6,82.08152770996094,757,41,59,729,14.808333396911621,51.32515335083008,529.955810546875,27.801000595092773,-1.0509999990463257,28.852001190185547,4.723499774932861,16.205833435058594,"list(c(-123.534332413213, -123.365124891841, -123.365124891841, -123.534332413213, -123.534332413213, 40.3980879507354, 40.3980879507354, 40.5332230858705, 40.5332230858705, 40.3980879507354))"
225,'-277500:277500',-277500,277500,0.005066688,4,9,9.214750289916992,16.6473331451416,3.4193332195281982,1383,242,6,81.37944030761719,699,42,58,674,15.253666877746582,51.22978210449219,553.78594970703125,27.834999084472656,-1.9399999380111694,29.774999618530273,3.944999933242798,16.09983253479004,"list(c(-123.357567565953, -123.188360044581, -123.188360044581, -123.357567565953, -123.357567565953, 40.402875997375, 40.402875997375, 40.5380111325101, 40.5380111325101, 40.402875997375))"
226,'-262500:277500',-262500,277500,0.007182196,5,11,10.67591667175293,18.741832733154297,3.809999942779541,1099,191,4,82.91666412353516,561,32,45,545,16.349000930786133,49.682437896728516,620.14495849609375,30.88800048828125,-2.0190000534057617,32.90700149536133,4.2235002517700195,18.41716766357422,"list(c(-123.180779952198, -123.011572430825, -123.011572430825, -123.180779952198, -123.180779952198, 40.4074123515888, 40.4074123515888, 40.542547486724, 40.542547486724, 40.4074123515888))"
227,'-217500:277500',-217500,277500,0.010857798,5,17,16.584291458129883,26.129667282104492,8.127166748046875,972,185,3,82.18988800048828,484,26,37,483,15.58941650390625,43.78311538696289,752.31536865234375,37.56700134277344,1.9609999656677246,35.60600280761719,8.66100025177002,26.027666091918945,"list(c(-122.650292768629, -122.481085247257, -122.481085247257, -122.650292768629, -122.650292768629, 40.4195107715773, 40.4195107715773, 40.5546459067124, 40.5546459067124, 40.4195107715773))"
228,'-202500:277500',-202500,277500,0.009401408,4,5,16.721500396728516,26.122333526611328,8.223166465759277,920,176,3,80.220672607421875,453,27,27,453,14.732500076293945,42.567176818847656,746.41973876953125,36.92900085449219,2.319000005722046,34.61000061035156,8.223166465759277,26.122333526611328,"list(c(-122.473426349849, -122.304218828477, -122.304218828477, -122.473426349849, -122.473426349849, 40.4230398818341, 40.4230398818341, 40.5581750169692, 40.5581750169692, 40.4230398818341))"
229,'-187500:277500',-187500,277500,0.007692353,4,5,16.739458084106445,26.18000030517578,8.084333419799805,862,164,3,78.72010803222656,422,27,27,422,15.054583549499512,42.749271392822266,750.644287109375,37.08700180053711,1.8709999322891235,35.21600341796875,8.084333419799805,26.18000030517578,"list(c(-122.29654329916, -122.127335777788, -122.127335777788, -122.29654329916, -122.29654329916, 40.4263170763952, 40.4263170763952, 40.5614522115303, 40.5614522115303, 40.4263170763952))"
230,'-172500:277500',-172500,277500,0.021809116,9,42,15.917624473571777,25.491167068481445,7.4118332862854,994,173,4,75.97650146484375,474,33,33,467,15.5399169921875,43.5560188293457,758.406494140625,36.875999450683594,1.1979999542236328,35.678001403808594,7.860166549682617,25.491167068481445,"list(c(-122.119644845767, -121.950437324394, -121.950437324394, -122.119644845767, -122.119644845767, 40.4293423189331, 40.4293423189331, 40.5644774540682, 40.5644774540682, 40.4293423189331))"
231,'-157500:277500',-157500,277500,0.038948455,41,174,13.242708206176758,21.849334716796875,5.8438334465026855,1015,162,5,71.23194122314453,471,40,53,450,16.314083099365234,47.540748596191406,677.009521484375,33.4900016784668,-0.8259999752044678,34.316001892089844,6.2769999504089355,21.810333251953125,"list(c(-121.942732219515, -121.773524698143, -121.773524698143, -121.942732219515, -121.942732219515, 40.4321155759031, 40.4321155759031, 40.5672507110383, 40.5672507110383, 40.4321155759031))"
232,'-142500:277500',-142500,277500,0.017515196,27,151,9.104125022888184,17.076833724975586,2.0989999771118164,1201,190,7,70.31624603271484,551,53,53,530,16.433250427246094,49.46049499511719,630.18914794921875,28.981000900268555,-4.24399995803833,33.22500228881836,2.629333257675171,17.076833724975586,"list(c(-121.765806650845, -121.596599129473, -121.596599129473, -121.765806650845, -121.765806650845, 40.4346368165464, 40.4346368165464, 40.5697719516815, 40.5697719516815, 40.4346368165464))"
233,'-127500:277500',-127500,277500,0.030596173,64,449,5.703499794006348,13.942999839782715,-0.9194998741149902,1088,160,11,61.79231262207031,470,71,71,446,14.206832885742188,45.824058532714844,624.4537353515625,24.46500015258789,-6.538000106811523,31.003000259399414,-0.12216655164957047,13.598999977111816,"list(c(-121.588869370736, -121.419661849363, -121.419661849363, -121.588869370736, -121.588869370736, 40.4369060128923, 40.4369060128923, 40.5720411480275, 40.5720411480275, 40.4369060128923))"
234,'-112500:277500',-112500,277500,0.007515702,10,34,5.406041622161865,14.258832931518555,-1.9548333883285522,952,137,11,60.04110336303711,404,65,65,387,14.70574951171875,44.421539306640625,674.97503662109375,25.327999114990234,-7.7769999504089355,33.10499954223633,-1.0729999542236328,14.258832931518555,"list(c(-121.411921610656, -121.242714089284, -121.242714089284, -121.411921610656, -121.411921610656, 40.4389231397606, 40.4389231397606, 40.5740582748957, 40.5740582748957, 40.4389231397606))"
235,'-97500:277500',-97500,277500,0.013276192,13,57,5.467916488647461,14.012332916259766,-1.9868334531784058,821,120,10,59.80310821533203,351,57,57,338,14.859333038330078,44.78400421142578,663.53076171875,25.097000122070312,-8.083000183105469,33.18000030517578,-1.1160000562667847,14.012332916259766,"list(c(-121.234964602512, -121.06575708114, -121.06575708114, -121.234964602512, -121.234964602512, 40.4406881747637, 40.4406881747637, 40.5758233098989, 40.5758233098989, 40.4406881747637))"
236,'-82500:277500',-82500,277500,0.020558494,46,213,5.9302496910095215,14.705499649047852,-2.1545000076293945,689,101,9,59.076904296875,293,49,49,284,15.657166481018066,44.77185821533203,696.25616455078125,26.45400047302246,-8.517000198364258,34.97100067138672,-1.2383333444595337,14.705499649047852,"list(c(-121.057999578598, -120.888792057225, -120.888792057225, -121.057999578598, -121.057999578598, 40.4422010983085, 40.4422010983085, 40.5773362334436, 40.5773362334436, 40.4422010983085))"
237,'-67500:277500',-67500,277500,0.002275994,3,3,6.726541519165039,15.420332908630371,-1.3638333082199097,523,79,8,58.2742805480957,226,41,43,221,15.816916465759277,45.22090530395508,689.764404296875,27.356000900268555,-7.620999813079834,34.97700119018555,-0.49716663360595703,15.310500144958496,"list(c(-120.881027771541, -120.711820250169, -120.711820250169, -120.881027771541, -120.881027771541, 40.4434618935978, 40.4434618935978, 40.578597028733, 40.578597028733, 40.4434618935978))"
238,'-37500:277500',-37500,277500,0.032616022,7,13,8.909125328063965,18.6113338470459,-0.1493334025144577,333,50,8,52.102718353271484,140,32,35,138,17.888750076293945,45.72438049316406,771.126953125,31.679000854492188,-7.444000244140625,39.12300109863281,0.5398333072662354,18.520000457763672,"list(c(-120.52706873988, -120.357861218507, -120.357861218507, -120.52706873988, -120.52706873988, 40.4452270462098, 40.4452270462098, 40.5803621813449, 40.5803621813449, 40.4452270462098))"
239,'-22500:277500',-22500,277500,0.009193523,5,8,9.30454158782959,19.354665756225586,-0.1418333798646927,291,43,8,50.07057571411133,121,30,33,119,18.305749893188477,45.50613021850586,797.6224365234375,32.619998931884766,-7.60699987411499,40.22699737548828,0.427166610956192,19.12649917602539,"list(c(-120.350083981743, -120.180876460371, -120.180876460371, -120.350083981743, -120.350083981743, 40.4457313839297, 40.4457313839297, 40.5808665190648, 40.5808665190648, 40.4457313839297))"
240,'-367500:262500',-367500,262500,0.01996313,3,3,11.443875312805176,15.576833724975586,8.239166259765625,1924,344,4,86.21207427978516,1002,34,55,956,9.5592498779296875,54.0253791809082,306.32281494140625,21.351999282836914,3.6579999923706055,17.694000244140625,8.653666496276855,14.897666931152344,"list(c(-124.409709518467, -124.240501997095, -124.240501997095, -124.409709518467, -124.409709518467, 40.2354483688852, 40.2354483688852, 40.3705835040203, 40.3705835040203, 40.2354483688852))"
241,'-352500:262500',-352500,262500,0.027704211,14,58,11.440958023071289,16.81833267211914,7.500166893005371,1898,342,4,85.68651580810547,986,36,57,944,11.355583190917969,52.662357330322266,390.76019287109375,24.31399917602539,2.750999927520752,21.562999725341797,7.935333251953125,15.981832504272461,"list(c(-124.233404652984, -124.064197131611, -124.064197131611, -124.233404652984, -124.233404652984, 40.2414821228923, 40.2414821228923, 40.3766172580274, 40.3766172580274, 40.2414821228923))"
